시설번호,놀이시설명,주소1,주소2,설치일자,설치장소,한글주소,위도,경도
33629,금곡LG빌리지아파트 305동 놀이터,,경기도 수원시 권선구 금곡로73번길 33 (금곡동 금곡엘지아파트),2009-07-06,주택단지,경기도 수원시 권선구 금곡로73번길 33 (금곡동 금곡엘지아파트),37.2739394,126.9360301
33630,금곡LG빌리지아파트 401동 놀이터,,경기도 수원시 권선구 금곡로73번길 33 (금곡동 금곡엘지아파트),2009-07-06,주택단지,경기도 수원시 권선구 금곡로73번길 33 (금곡동 금곡엘지아파트),37.2739394,126.9360301
33736,금곡LG빌리지아파트 406동 놀이터,,경기도 수원시 권선구 금곡로73번길 33 (금곡동 금곡엘지아파트),2009-07-06,주택단지,경기도 수원시 권선구 금곡로73번길 33 (금곡동 금곡엘지아파트),37.2739394,126.9360301
30920,삼환나우빌아파트 513동 옆 놀이터,경기 수원시 장안구 정자동880-3,경기도 수원시 장안구 천천로22번길 34 (정자동),2009-07-07,주택단지,경기도 수원시 장안구 천천로22번길 34 (정자동),37.2941566,126.9890181
34472,삼환나우빌아파트 관리실 옆 놀이터,경기 수원시 장안구 정자동880-3,경기도 수원시 장안구 천천로22번길 34 (정자동),2009-07-07,주택단지,경기도 수원시 장안구 천천로22번길 34 (정자동),37.2941566,126.9890181
34473,삼환나우빌아파트 528동 옆 놀이터,경기 수원시 장안구 정자동880-3,경기도 수원시 장안구 천천로22번길 34 (정자동),2009-07-07,주택단지,경기도 수원시 장안구 천천로22번길 34 (정자동),37.2941566,126.9890181
511739,상촌초병설유치원,,경기도 수원시 권선구 금곡로31번길 92 (금곡동),2009-07-17,유치원,경기도 수원시 권선구 금곡로31번길 92 (금곡동),37.2732531,126.9353281
919,한진현대아파트 101동 놀이터,경기 수원시 팔달구 화서동656,경기도 수원시 팔달구 덕영대로735번길 18 (화서동),2009-07-24,주택단지,경기도 수원시 팔달구 덕영대로735번길 18 (화서동),37.2816464,126.9939925
920,한진현대아파트 107동 놀이터,경기 수원시 팔달구 화서동656,경기도 수원시 팔달구 덕영대로735번길 18 (화서동),2009-07-24,주택단지,경기도 수원시 팔달구 덕영대로735번길 18 (화서동),37.2816464,126.9939925
36638,비단마을영풍아파트 어린이놀이터,경기 수원시 장안구 천천동514,경기도 수원시 장안구 덕영대로535번길 67 (천천동),2009-08-04,주택단지,경기도 수원시 장안구 덕영대로535번길 67 (천천동),37.2984333,126.9834625
1049,정천초등학교병설유치원 놀이터,,경기도 수원시 장안구 화산로 83 (천천동),2009-08-26,유치원,경기도 수원시 장안구 화산로 83 (천천동),37.2912557,126.9826898
1087,다사랑유치원 놀이터,,경기도 수원시 권선구 매송고색로699번길 22 (고색동)다사랑유치원,2009-08-28,유치원,경기도 수원시 권선구 매송고색로699번길 22 (고색동)다사랑유치원,37.2519317,126.980877
1104,효탑초병설유치원 놀이터,,경기도 수원시 권선구 효탑로16번길 17 (탑동),2009-09-01,유치원,경기도 수원시 권선구 효탑로16번길 17 (탑동),37.266611,126.9758109
36552,신안한일 아파트 102동 놀이터,,경기도 수원시 장안구 하률로30번길 22 (천천동 신안한일),2009-09-01,주택단지,경기도 수원시 장안구 하률로30번길 22 (천천동 신안한일),37.3023788,126.9754617
36553,신안한일 아파트 관리소 놀이터,,경기도 수원시 장안구 하률로30번길 22 (천천동 신안한일),2009-09-01,주택단지,경기도 수원시 장안구 하률로30번길 22 (천천동 신안한일),37.3023788,126.9754617
42088,꽃뫼노을풍림아파트 놀이터,경기도 수원시 팔달구 화서2동 674-1번지,경기도 수원시 팔달구 수성로157번길 75 (화서동),2009-09-09,주택단지,경기도 수원시 팔달구 수성로157번길 75 (화서동),37.288965,126.9874405
36319,백설마을효성아파트 어린이놀이터(조합그네만검사),경기 수원시 장안구 정자동880-2,경기도 수원시 장안구 정자천로133번길 21 (정자동),2009-09-10,주택단지,경기도 수원시 장안구 정자천로133번길 21 (정자동),37.2940661,126.9901059
36329,강남유치원 놀이터(실외),,경기도 수원시 권선구 수성로 18 (구운동 강남아파트)(구운동),2009-09-28,유치원,경기도 수원시 권선구 수성로 18 (구운동 강남아파트)(구운동),37.2818941,126.9765415
1233,꽃뫼버들마을LG아파트 166동 놀이터,경기도 수원시 팔달구 화서동 713,경기도 수원시 팔달구 정자천로32번길 20 (화서동),2009-10-13,주택단지,경기도 수원시 팔달구 정자천로32번길 20 (화서동),37.2880682,126.9804709
1234,꽃뫼버들마을LG아파트 162동 놀이터,경기도 수원시 팔달구 화서동 713,경기도 수원시 팔달구 정자천로32번길 20 (화서동),2009-10-13,주택단지,경기도 수원시 팔달구 정자천로32번길 20 (화서동),37.2880682,126.9804709
1235,꽃뫼버들마을LG아파트 168동 놀이터,경기도 수원시 팔달구 화서동 713,경기도 수원시 팔달구 정자천로32번길 20 (화서동),2009-10-13,주택단지,경기도 수원시 팔달구 정자천로32번길 20 (화서동),37.2880682,126.9804709
36264,한라아파트 631동 놀이터,경기도 수원시 장안구 정자3동 919번지,경기도 수원시 장안구 만석로20번길 28 (정자동),2009-10-23,주택단지,경기도 수원시 장안구 만석로20번길 28 (정자동),37.2941507,126.9841664
42005,한라아파트 639동 놀이터,경기도 수원시 장안구 정자3동 919번지,경기도 수원시 장안구 만석로20번길 28 (정자동),2009-10-23,주택단지,경기도 수원시 장안구 만석로20번길 28 (정자동),37.2941507,126.9841664
1311,호매실쌍용아파트 102동옆 놀이터1,경기도 수원시 권선구 호매실동 453-6,경기도 수원시 권선구 매실로19번길 19 (호매실동),2009-10-30,주택단지,경기도 수원시 권선구 매실로19번길 19 (호매실동),37.2681696,126.9523783
1312,호매실쌍용아파트 105동옆 놀이터2,경기도 수원시 권선구 호매실동 453-6,경기도 수원시 권선구 매실로19번길 19 (호매실동),2009-10-30,주택단지,경기도 수원시 권선구 매실로19번길 19 (호매실동),37.2681696,126.9523783
41864,화서주공4단지아파트 401동 앞 어린이놀이터,경기도 수원시 팔달구 화서2동 650,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),2009-11-17,주택단지,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),37.2846164,126.9927688
41865,화서주공4단지아파트 409동 앞 어린이놀이터,경기도 수원시 팔달구 화서2동 650,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),2009-11-17,주택단지,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),37.2846164,126.9927688
40221,정천초등학교 놀이터,,경기도 수원시 장안구 화산로 83 (천천동),2009-11-18,학교,경기도 수원시 장안구 화산로 83 (천천동),37.2912557,126.9826898
41140,화서주공4단지아파트 407동 앞 어린이놀이터,경기도 수원시 팔달구 화서2동 650,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),2009-11-25,주택단지,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),37.2846164,126.9927688
39983,KCC센트라우스 113동 놀이터,경기도 수원시 권선구 서둔동 371,경기도 수원시 권선구 세화로168번길 15 (서둔동),2009-12-08,주택단지,경기도 수원시 권선구 세화로168번길 15 (서둔동),37.268667,126.9955811
546384,KCC센트라우스 112동 놀이터,,경기도 수원시 권선구 세화로168번길 15 (서둔동센트라우스아파트),2009-12-08,주택단지,경기도 수원시 권선구 세화로168번길 15 (서둔동센트라우스아파트),37.268667,126.9955811
39866,화서2호어린이공원 놀이터(100호),경기도 수원시 팔달구 화서2동 649-1,,2009-12-11,도시공원,경기도 수원시 팔달구 화서2동 649-1,37.2847468,126.9915616
23135,화양초등학교병설유치원 놀이터,,경기도 수원시 팔달구 덕영대로735번길 65 (화서동),2010-01-27,유치원,경기도 수원시 팔달구 덕영대로735번길 65 (화서동),37.2835809,126.9950856
517950,파라다이스유치원 놀이터,,경기도 수원시 권선구 삼천병마로1597번길 26 (오목천동)파라다이스유치원,2010-03-01,유치원,경기도 수원시 권선구 삼천병마로1597번길 26 (오목천동)파라다이스유치원,37.2449485,126.962034
26916,하구운어린이공원 놀이터,경기도 수원시 권선구 구운동 524,경기도 수원시 권선구 금호로189번길 82-33 (구운동),2010-03-22,도시공원,경기도 수원시 권선구 금호로189번길 82-33 (구운동),37.2742087,126.9708299
27967,오목천동 청구2차아파트 어린이놀이터 (203동),경기도 수원시 권선구 오목천동 381 청구2차아파트,경기도 수원시 권선구 매송고색로506번길 17 청구아파트 (오목천동),2010-04-02,주택단지,경기도 수원시 권선구 매송고색로506번길 17 청구아파트 (오목천동),37.2436894,126.9618993
27968,오목천동 청구2차아파트 어린이놀이터(201동),경기도 수원시 권선구 오목천동 381 청구2차아파트,경기도 수원시 권선구 매송고색로506번길 17 청구아파트 (오목천동),2010-04-02,주택단지,경기도 수원시 권선구 매송고색로506번길 17 청구아파트 (오목천동),37.2436894,126.9618993
27605,밀알몬테소리어린이집 놀이터,,경기도 수원시 장안구 덕영대로439번길 23 (율전동),2010-04-29,어린이집,경기도 수원시 장안구 덕영대로439번길 23 (율전동),37.3018962,126.9711259
1864,청구1차아파트 놀이터,경기도 수원시 권선구 오목천동 542,경기도 수원시 권선구 오목천로39번길 8 (오목천동),2010-05-10,주택단지,경기도 수원시 권선구 오목천로39번길 8 (오목천동),37.2406325,126.9676756
26592,정자백설마을주공1단지아파트 561동 앞 놀이터,경기도 수원시 장안구 정자동 871-4(561동앞),경기도 수원시 장안구 대평로89번길 32 (561동앞) (정자동),2010-05-11,주택단지,경기도 수원시 장안구 대평로89번길 32 (561동앞) (정자동),37.2962783,126.990846
27875,수원 꽃뫼버들진흥아파트 놀이터(141-142동 사이),경기도 수원시 팔달구 화서동 706,경기도 수원시 팔달구 화산로 57 (화서동),2010-05-20,주택단지,경기도 수원시 팔달구 화산로 57 (화서동),37.289245,126.9836349
28437,대평어린이공원 놀이터,경기도 수원시 장안구 정자3동 870-2,경기도 수원시 장안구 만석로68번길 10 (정자동),2010-05-27,도시공원,경기도 수원시 장안구 만석로68번길 10 (정자동),37.2964288,126.9882365
2025,초록어린이공원 놀이터,경기도 수원시 장안구 정자동 915,경기도 수원시 장안구 천천로74번길 50 (정자동),2010-05-28,도시공원,경기도 수원시 장안구 천천로74번길 50 (정자동),37.2985357,126.9869658
2112,일월 청구아파트 102동 놀이터,경기도 수원시 권선구 구운동 889,경기도 수원시 권선구 수성로35번길 60 (구운동),2010-06-10,주택단지,경기도 수원시 권선구 수성로35번길 60 (구운동),37.2857032,126.9780294
2113,일월 청구아파트 106동 놀이터,경기도 수원시 권선구 구운동 889,경기도 수원시 권선구 수성로35번길 60 (구운동),2010-06-10,주택단지,경기도 수원시 권선구 수성로35번길 60 (구운동),37.2857032,126.9780294
2164,수원 천천동 신명아파트 754동앞 놀이터,경기도 수원시 장안구 천천동 482,경기도 수원시 장안구 정자로41번길 12 (천천동),2010-06-22,주택단지,경기도 수원시 장안구 정자로41번길 12 (천천동),37.3023852,126.9819547
2165,수원 천천동 신명아파트 754동뒤 놀이터,경기도 수원시 장안구 천천동 482,경기도 수원시 장안구 정자로41번길 12 (천천동),2010-06-22,주택단지,경기도 수원시 장안구 정자로41번길 12 (천천동),37.3023852,126.9819547
30785,동문굿모닝힐 휴게소 및 어린이놀이터2,경기도 수원시 팔달구 화서2동 761번지,경기도 수원시 팔달구 화양로67번길 10 (화서동),2010-06-28,주택단지,경기도 수원시 팔달구 화양로67번길 10 (화서동),37.2847987,126.994686
38626,동문굿모닝힐 휴게소 및 어린이놀이터1,경기도 수원시 팔달구 화서2동 761번지,경기도 수원시 팔달구 화양로67번길 10 (화서동),2010-06-28,주택단지,경기도 수원시 팔달구 화양로67번길 10 (화서동),37.2847987,126.994686
2259,금강KCC아파트 놀이터,경기도 수원시 팔달구 화서2동 709,경기도 수원시 팔달구 정자천로32번길 27 (화서동),2010-07-09,주택단지,경기도 수원시 팔달구 정자천로32번길 27 (화서동),37.2881628,126.9828892
39635,한마루아파트 놀이터,경기도 수원시 장안구 정자2동 881-4,경기도 수원시 장안구 덕영대로639번길 63 (정자동),2010-07-22,주택단지,경기도 수원시 장안구 덕영대로639번길 63 (정자동),37.2914297,126.9889046
